system:index,EVI_train,NBR_train,NDVI_change,NDVI_test,NDVI_train,NIR_train,RED_train,SWIR_test,SWIR_train,VH_VV_ratio,VH_test,VH_train,VV_test,VV_train,aspect,elevation,slope,.geo
1_1_1_1_2_9173,0.26485615968704224,0.09574709832668304,0.007732234429568052,0.40048614144325256,0.3927538990974426,0.24089999496936798,0.10503333061933517,0.24330000579357147,0.2529500126838684,1.8408173322677612,-15.058640480041504,-14.781363487243652,-8.901080131530762,-8.02978229522705,270.0,1481.0,0.9280412197113037,"{""type"":""Point"",""coordinates"":[30.492856392963848,-2.1136145210651676]}"
1_1_1_1_2_9179,0.29540297389030457,0.13735421001911163,-0.04459729045629501,0.376638799905777,0.4212360978126526,0.2844333350658417,0.11582857370376587,0.3165000081062317,0.29567500948905945,1.6258488893508911,-18.17241859436035,-17.323598861694336,-11.137310981750488,-10.655109405517578,45.01798629760742,1299.0,1.3118529319763184,"{""type"":""Point"",""coordinates"":[30.704888601289976,-2.0299531414341545]}"
1_1_1_1_2_9181,0.14364004135131836,0.34276798367500305,0.1648446023464203,0.5749949812889099,0.4101503789424896,0.10864000022411346,0.0454428568482399,0.1664000004529953,0.09424000233411789,1.5166947841644287,-15.544710159301758,-17.59484100341797,-9.346622467041016,-11.600778579711914,-0.0,1291.0,1.8543341159820557,"{""type"":""Point"",""coordinates"":[30.780789712118416,-1.6688247126045854]}"
1_1_1_1_2_9192,0.34200987219810486,0.2485639750957489,0.052930738776922226,0.5988955497741699,0.545964777469635,0.26626667380332947,0.07819999754428864,0.24244999885559082,0.251120001077652,1.7297279834747314,-16.59374237060547,-15.399046897888184,-10.217870712280273,-8.902583122253418,289.9693298339844,1540.0,10.735763549804688,"{""type"":""Point"",""coordinates"":[30.49670528971432,-2.2183802061845292]}"
1_1_1_1_2_9194,0.3763629198074341,0.35488656163215637,0.07136452198028564,0.6645371913909912,0.5931726694107056,0.27379998564720154,0.06991666555404663,0.2374500036239624,0.21960000693798065,1.708717703819275,-16.483667373657227,-14.512508392333984,-10.663540840148926,-8.493215560913086,270.0,1519.0,13.657830238342285,"{""type"":""Point"",""coordinates"":[30.69822892771269,-2.1907055011394756]}"
1_1_1_1_2_9217,0.3927047550678253,0.39176028966903687,0.033105943351984024,0.6284121870994568,0.5953062176704407,0.27869999408721924,0.07069999724626541,0.22380000352859497,0.21310000121593475,1.591387391090393,-17.71641731262207,-15.778669357299805,-11.900500297546387,-9.915040016174316,293.1854248046875,1491.0,20.306779861450195,"{""type"":""Point"",""coordinates"":[30.264125168977433,-2.0422222374480143]}"
1_1_1_1_2_9218,0.45722636580467224,0.5449961423873901,0.04420699551701546,0.7824448347091675,0.7382378578186035,0.27447500824928284,0.041333332657814026,0.15594999492168427,0.161097913980484,1.4180365800857544,-17.02337646484375,-16.442354202270508,-11.518097877502441,-11.595155715942383,314.9870910644531,1284.0,5.233262062072754,"{""type"":""Point"",""coordinates"":[30.82092518236713,-1.720005215365457]}"
1_1_1_1_2_9221,0.39264994859695435,0.5263094902038574,0.06567700207233429,0.7235322594642639,0.657855212688446,0.23936666548252106,0.049400001764297485,0.1586499959230423,0.12996666133403778,1.471061110496521,-16.738725662231445,-17.577640533447266,-11.486682891845703,-11.948953628540039,75.97229766845703,1290.0,3.820751428604126,"{""type"":""Point"",""coordinates"":[30.713567150140957,-2.039710833517139]}"
1_1_1_1_2_9231,0.4081417918205261,0.4771565794944763,0.004927021451294422,0.6976121068000793,0.6926851272583008,0.2529999911785126,0.04593333229422569,0.1720999926328659,0.1665000021457672,1.4542380571365356,-16.151763916015625,-16.43553924560547,-10.72904109954834,-11.301822662353516,-0.0,1289.0,0.0,"{""type"":""Point"",""coordinates"":[30.71955892201234,-1.5901812705099885]}"
1_1_1_1_2_9237,0.4388347864151001,0.5008388161659241,0.08329621702432632,0.7667209506034851,0.683424711227417,0.27285999059677124,0.05131249874830246,0.18717500567436218,0.172325000166893,1.719191074371338,-15.2149019241333,-15.971854209899902,-9.236047744750977,-9.29033088684082,180.0,1287.0,0.9274099469184875,"{""type"":""Point"",""coordinates"":[30.801938356068806,-1.6239242029898264]}"
1_1_1_1_2_9243,0.2898065149784088,0.22433003783226013,0.19329126179218292,0.6614201664924622,0.46812891960144043,0.25546666979789734,0.09255000203847885,0.19628334045410156,0.24969999492168427,1.6955523490905762,-17.883935928344727,-14.095425605773926,-12.139900207519531,-8.313176155090332,311.1679382324219,1440.0,27.312759399414062,"{""type"":""Point"",""coordinates"":[30.393054984643637,-2.040028767345909]}"
1_1_1_1_2_9246,0.27217674255371094,0.1512826830148697,0.011311434209346771,0.43602585792541504,0.42471444606781006,0.274399995803833,0.11079999804496765,0.2644200026988983,0.2797499895095825,1.6216598749160767,-16.653554916381836,-17.844221115112305,-9.503255844116211,-11.003677368164062,180.0,1347.0,0.9274099469184875,"{""type"":""Point"",""coordinates"":[30.71096753055422,-2.020078895925281]}"
1_1_1_1_2_9315,0.34841546416282654,0.31456077098846436,0.0464148074388504,0.6360084414482117,0.5895936489105225,0.24236667156219482,0.06257499754428864,0.1897750049829483,0.19636666774749756,2.008291006088257,-14.4641695022583,-14.621536254882812,-7.294203281402588,-7.280587196350098,350.5318298339844,1405.0,5.623674392700195,"{""type"":""Point"",""coordinates"":[30.434062133347517,-2.0334714420850726]}"
1_1_1_1_2_9316,0.3849835693836212,0.3364681005477905,0.08764974772930145,0.6571888327598572,0.5695390701293945,0.2937000095844269,0.08055000007152557,0.22370000183582306,0.23323333263397217,2.1697452068328857,-14.821715354919434,-14.245731353759766,-7.242346286773682,-6.565624237060547,217.8956756591797,1486.0,10.460212707519531,"{""type"":""Point"",""coordinates"":[30.761995370996942,-2.211969891965072]}"
1_1_1_1_2_9321,0.40941786766052246,0.3384096324443817,0.1248127818107605,0.7099712491035461,0.5851584672927856,0.3075999915599823,0.08049999922513962,0.25850000977516174,0.27024999260902405,1.6316970586776733,-20.60234832763672,-18.186508178710938,-14.951990127563477,-11.14576244354248,225.01194763183594,1659.0,23.511791229248047,"{""type"":""Point"",""coordinates"":[30.250245994716984,-1.6551307642684685]}"
1_1_1_1_2_9323,0.4422871470451355,0.46274709701538086,-0.07994259893894196,0.5916473269462585,0.6715899109840393,0.28859999775886536,0.056699998676776886,0.2126999944448471,0.1898999959230423,1.5742079019546509,-16.539186477661133,-14.557211875915527,-10.314010620117188,-9.24732494354248,195.52999877929688,1656.0,31.16732406616211,"{""type"":""Point"",""coordinates"":[30.245139529053866,-1.6183119023668922]}"
1_1_1_1_2_9328,0.26379454135894775,0.1666451096534729,0.049838364124298096,0.5193393230438232,0.46950092911720276,0.2252500057220459,0.08131666481494904,0.22548750042915344,0.23937778174877167,1.6323564052581787,-15.432047843933105,-16.28228187561035,-9.805950164794922,-9.974710464477539,175.91220092773438,1464.0,12.800674438476562,"{""type"":""Point"",""coordinates"":[30.508478640537337,-1.8731471562880224]}"
1_1_1_1_2_9348,0.4124041199684143,0.4732194244861603,-0.07745065540075302,0.6174679398536682,0.6949185729026794,0.25092917680740356,0.04516666755080223,0.1565999984741211,0.17040909826755524,1.6117665767669678,-15.384279251098633,-15.351800918579102,-9.534482955932617,-9.524828910827637,45.01374816894531,1289.0,1.311755895614624,"{""type"":""Point"",""coordinates"":[30.797022218469998,-1.7751367318509004]}"
1_1_1_1_2_9351,0.4752826988697052,0.46099457144737244,0.04376824200153351,0.7569090723991394,0.7131407856941223,0.30994999408721924,0.051899999380111694,0.18719999492168427,0.2033499926328659,1.995754599571228,-14.706584930419922,-15.289765357971191,-7.2279052734375,-7.661144733428955,319.3877868652344,1498.0,8.489758491516113,"{""type"":""Point"",""coordinates"":[30.25629171606149,-1.5914643210819914]}"
1_1_1_1_2_9356,0.38693153858184814,0.4691811203956604,-0.013093491084873676,0.658865213394165,0.6719586849212646,0.2376125007867813,0.046620000153779984,0.1618666648864746,0.16115833818912506,1.3915613889694214,-17.087312698364258,-17.533763885498047,-11.561043739318848,-12.600065231323242,-0.0,1327.0,0.0,"{""type"":""Point"",""coordinates"":[30.324724790639177,-2.2337892774259935]}"
1_1_1_1_2_9371,0.12002676725387573,0.47156625986099243,0.35539788007736206,0.5566173791885376,0.20121952891349792,0.20356667041778564,0.13536666333675385,0.20778000354766846,0.11760000139474869,1.7452605962753296,-15.413466453552246,-21.152921676635742,-9.540656089782715,-12.120208740234375,-0.0,1326.0,0.0,"{""type"":""Point"",""coordinates"":[30.349371918597956,-2.3053178864051636]}"
1_1_1_1_2_9385,0.15173977613449097,0.325446218252182,-0.530215859413147,-0.11472053825855255,0.4154953062534332,0.11234000325202942,0.046388890594244,0.03175000101327896,0.10003333538770676,1.553629755973816,-25.24071502685547,-19.192787170410156,-19.392894744873047,-12.353513717651367,14.04310131072998,1290.0,3.818593740463257,"{""type"":""Point"",""coordinates"":[30.745341741627634,-1.8273433977934612]}"
1_1_1_1_2_9400,0.48261430859565735,0.6531370282173157,-0.016320975497364998,0.7127485275268555,0.7290695309638977,0.2919749915599823,0.04574999958276749,0.1557714343070984,0.1277666687965393,1.5637304782867432,-16.98889923095703,-16.03532600402832,-11.717743873596191,-10.254533767700195,323.1071472167969,1326.0,4.6287522315979,"{""type"":""Point"",""coordinates"":[30.363556260043236,-2.339891847204826]}"
1_1_1_1_2_9403,0.36798232793807983,0.35941144824028015,-0.023235972970724106,0.6016433835029602,0.6248793601989746,0.25253334641456604,0.05829999968409538,0.21629999577999115,0.19300000369548798,1.4946802854537964,-16.544984817504883,-16.663101196289062,-10.901841163635254,-11.148270606994629,-0.0,1457.0,5.547544956207275,"{""type"":""Point"",""coordinates"":[30.72290562612055,-1.8239538837808877]}"
1_1_1_1_2_9411,0.3956450819969177,0.4439100921154022,0.0054038031958043575,0.6745665073394775,0.6691626906394958,0.2451999932527542,0.04859999939799309,0.18154999613761902,0.18062500655651093,1.6491413116455078,-14.528742790222168,-13.967314720153809,-9.033050537109375,-8.469446182250977,270.0,1301.0,4.629991054534912,"{""type"":""Point"",""coordinates"":[30.752696408695318,-1.9329024636804744]}"
1_1_1_1_2_9416,0.4181162416934967,0.48250845074653625,0.11607291549444199,0.7691882848739624,0.6531153917312622,0.26464998722076416,0.055533334612846375,0.17634999752044678,0.1736000031232834,1.587745189666748,-16.847299575805664,-16.444128036499023,-11.722481727600098,-10.356905937194824,153.4188232421875,1288.0,4.141222953796387,"{""type"":""Point"",""coordinates"":[30.860367789841025,-2.148817180281768]}"
1_1_1_1_2_9443,0.3933071792125702,0.3482021391391754,0.08912628889083862,0.6904770135879517,0.601350724697113,0.28058332204818726,0.06984999775886536,0.1986600011587143,0.2082200050354004,2.0118000507354736,-14.532135009765625,-14.403205871582031,-7.312253475189209,-7.15936279296875,229.41558837890625,1709.0,8.4912691116333,"{""type"":""Point"",""coordinates"":[30.31330460100329,-1.9788010995640153]}"
1_1_1_1_2_9460,0.12735287845134735,0.3106626868247986,0.17408570647239685,0.5722235441207886,0.3981378376483917,0.09385000169277191,0.04039999842643738,0.14910000562667847,0.08060000091791153,1.5767972469329834,-15.909562110900879,-16.813827514648438,-10.289374351501465,-10.663278579711914,139.38465881347656,1291.0,8.49014949798584,"{""type"":""Point"",""coordinates"":[30.786157180431793,-1.8048044619234076]}"
1_1_1_1_2_9461,0.26401883363723755,0.19644315540790558,0.10419527441263199,0.5812872648239136,0.4770919680595398,0.21976666152477264,0.07779999822378159,0.2151000052690506,0.21926666796207428,1.7592929601669312,-16.351530075073242,-15.806221961975098,-10.076193809509277,-8.984417915344238,288.4222106933594,1396.0,11.579493522644043,"{""type"":""Point"",""coordinates"":[30.4179861914542,-2.206006804524724]}"
1_1_1_1_2_9468,0.4993511736392975,0.5757575631141663,0.005061970092356205,0.7482557892799377,0.7431938052177429,0.30387499928474426,0.04476666823029518,0.1702333390712738,0.16161666810512543,1.4958034753799438,-16.40578842163086,-16.66244888305664,-11.003515243530273,-11.139463424682617,-0.0,1286.0,0.0,"{""type"":""Point"",""coordinates"":[30.8028292332937,-1.8071746425603625]}"
1_1_1_1_2_9469,0.2964577376842499,0.38599106669425964,0.12887540459632874,0.6778824329376221,0.5490070581436157,0.20149999856948853,0.058666665107011795,0.18389999866485596,0.15479999780654907,1.5814343690872192,-16.70865821838379,-16.85331916809082,-11.208545684814453,-10.656982421875,161.55380249023438,1290.0,2.930617570877075,"{""type"":""Point"",""coordinates"":[30.888877500609777,-2.072449622846874]}"
1_1_1_1_2_9500,0.3860764503479004,0.3297097384929657,0.011826164089143276,0.6285278797149658,0.6167017221450806,0.26910001039505005,0.06379999965429306,0.21968333423137665,0.22245000302791595,1.67441987991333,-15.07687759399414,-15.532122611999512,-8.562049865722656,-9.276122093200684,139.37838745117188,1504.0,8.490935325622559,"{""type"":""Point"",""coordinates"":[30.45638842462382,-2.1705189080023812]}"
1_1_1_1_2_9501,0.23902146518230438,0.16189159452915192,0.15198321640491486,0.59506756067276,0.44308435916900635,0.21662500500679016,0.0835999995470047,0.20066000521183014,0.20855000615119934,1.7532804012298584,-15.994053840637207,-15.96121883392334,-9.719202041625977,-9.103631973266602,262.8794250488281,1451.0,7.440194129943848,"{""type"":""Point"",""coordinates"":[30.44277109612183,-2.030852856460691]}"
1_1_1_1_2_9512,0.3649948537349701,0.3013378977775574,0.12679947912693024,0.7252726554870605,0.5984731912612915,0.2512666583061218,0.06311666965484619,0.18361249566078186,0.20839999616146088,1.720112681388855,-14.541360855102539,-16.33698272705078,-6.4091668128967285,-9.497624397277832,78.69609832763672,1631.0,4.721072196960449,"{""type"":""Point"",""coordinates"":[30.315524415764596,-1.896003481710943]}"
1_1_1_1_2_9543,0.4160454571247101,0.40069687366485596,0.02860366925597191,0.7343389391899109,0.7057352662086487,0.25292500853538513,0.04363333433866501,0.18490000069141388,0.1878799945116043,1.8474209308624268,-15.525289535522461,-14.611098289489746,-8.507713317871094,-7.908916473388672,230.21481323242188,1423.0,7.208749294281006,"{""type"":""Point"",""coordinates"":[30.485945219325245,-2.1789979813816758]}"
1_1_1_1_2_9545,0.4300568401813507,0.5194747447967529,0.025153158232569695,0.7467559576034546,0.7216027975082397,0.25477999448776245,0.041200000792741776,0.15665000677108765,0.1567285656929016,1.4164000749588013,-16.81464958190918,-17.273723602294922,-12.157240867614746,-12.195512771606445,314.97808837890625,1330.0,3.930339813232422,"{""type"":""Point"",""coordinates"":[30.30630668035227,-2.2404906191667946]}"
1_1_1_1_2_9553,0.2848424017429352,0.21382947266101837,-0.003996804356575012,0.5224568247795105,0.5264536142349243,0.21854999661445618,0.06780000030994415,0.20659999549388885,0.21499000489711761,1.5493996143341064,-16.237852096557617,-16.74836540222168,-10.77226734161377,-10.809584617614746,23.206588745117188,1565.0,20.29788589477539,"{""type"":""Point"",""coordinates"":[30.25122776148169,-1.5909055182673597]}"
1_1_1_1_2_9554,0.4969257116317749,0.4539744555950165,-0.08192537724971771,0.6149067878723145,0.6968321800231934,0.3240666687488556,0.05790000036358833,0.23641666769981384,0.21636666357517242,1.796585202217102,-15.372296333312988,-13.691939353942871,-9.859469413757324,-7.621090888977051,236.32809448242188,1469.0,16.2761173248291,"{""type"":""Point"",""coordinates"":[30.533553487903696,-2.123523512695686]}"
1_1_1_1_2_9561,0.46436023712158203,0.5642470121383667,0.02734653279185295,0.7542935609817505,0.726947009563446,0.2784624993801117,0.044028572738170624,0.15386000275611877,0.15162856876850128,1.4818037748336792,-16.69266128540039,-16.704214096069336,-11.826930046081543,-11.272891998291016,180.0,1323.0,2.7802884578704834,"{""type"":""Point"",""coordinates"":[30.32447197161719,-2.3160276198519174]}"
1_1_1_1_2_9562,0.23624096810817719,0.12002575397491455,0.0743769034743309,0.4978976547718048,0.4235207438468933,0.21742500364780426,0.0880500003695488,0.23728999495506287,0.24695000052452087,1.6794326305389404,-17.135297775268555,-16.847930908203125,-10.236163139343262,-10.0319185256958,198.44776916503906,1535.0,5.846033573150635,"{""type"":""Point"",""coordinates"":[30.715352857889286,-2.212476368240907]}"
1_1_1_1_2_9564,0.43170231580734253,0.5081331133842468,0.01024570595473051,0.7083039283752441,0.6980582475662231,0.2719666659832001,0.04836000129580498,0.17903999984264374,0.17233332991600037,1.362335205078125,-17.380720138549805,-17.65164566040039,-12.60682487487793,-12.956903457641602,165.95729064941406,1290.0,3.818587064743042,"{""type"":""Point"",""coordinates"":[30.82142318464433,-1.7738651426924794]}"
1_1_1_1_2_9600,0.3990600109100342,0.29806026816368103,-0.02873813547194004,0.5980221033096313,0.6267602443695068,0.27436667680740356,0.062950000166893,0.23957499861717224,0.24633750319480896,1.8100725412368774,-16.224092483520508,-15.573452949523926,-10.088822364807129,-8.60377311706543,260.5444641113281,1397.0,11.148575782775879,"{""type"":""Point"",""coordinates"":[30.486637847326868,-2.190166154908778]}"
1_1_1_1_2_9604,0.255424439907074,0.13631227612495422,0.05268825590610504,0.4657980799674988,0.41310980916023254,0.243066668510437,0.10095000267028809,0.2609249949455261,0.27161428332328796,1.6868839263916016,-17.839603424072266,-17.464750289916992,-11.94688606262207,-10.353261947631836,341.5549011230469,1621.0,27.1093807220459,"{""type"":""Point"",""coordinates"":[30.316653024829147,-1.9681042646630273]}"
1_1_1_1_2_9609,0.3542056977748871,0.366712361574173,0.04623829945921898,0.6571226716041565,0.6108843684196472,0.23680000007152557,0.05719999969005585,0.17630000412464142,0.1853666603565216,1.575015902519226,-16.711450576782227,-16.213050842285156,-11.624459266662598,-10.293896675109863,194.7494659423828,1562.0,17.64315414428711,"{""type"":""Point"",""coordinates"":[30.37273084188539,-1.6569000218562404]}"
1_1_1_1_2_9630,0.2969277501106262,0.2362518012523651,0.01258780062198639,0.48809072375297546,0.47550293803215027,0.25121667981147766,0.0892999991774559,0.25692856311798096,0.24516665935516357,1.5982961654663086,-16.75188446044922,-16.41997718811035,-10.478253364562988,-10.273426055908203,206.58180236816406,1566.0,6.198413848876953,"{""type"":""Point"",""coordinates"":[30.72554228955972,-2.190495169274557]}"
1_1_1_1_2_9638,0.406167209148407,0.39004817605018616,0.0789005383849144,0.7430463433265686,0.664145827293396,0.2684600055217743,0.054179999977350235,0.17720000445842743,0.19878333806991577,1.8303762674331665,-13.707961082458496,-14.688488960266113,-7.041536331176758,-8.024847030639648,255.9747314453125,1393.0,3.821397542953491,"{""type"":""Point"",""coordinates"":[30.434310458272012,-2.311313918400038]}"
1_1_1_1_2_9643,0.542786717414856,0.6221243739128113,-0.027494117617607117,0.742403507232666,0.7698975801467896,0.32553333044052124,0.042322222143411636,0.1586499959230423,0.15680000185966492,1.407544493675232,-16.52836799621582,-17.02756690979004,-11.161603927612305,-12.097356796264648,134.98260498046875,1290.0,1.31183922290802,"{""type"":""Point"",""coordinates"":[30.801375935715004,-1.9959958406545772]}"
1_1_1_1_2_9648,0.4727121889591217,0.43054354190826416,0.010207540355622768,0.7439990043640137,0.7337914109230042,0.290149986743927,0.04455000162124634,0.2363249957561493,0.2170249968767166,1.5396777391433716,-13.321157455444336,-16.986968994140625,-6.21592378616333,-11.032808303833008,94.5703353881836,1407.0,22.11215591430664,"{""type"":""Point"",""coordinates"":[30.536930264395085,-2.2736729813733825]}"
1_1_1_1_2_9693,0.25371164083480835,0.15923906862735748,0.03534863516688347,0.49262940883636475,0.4572807848453522,0.2163333296775818,0.08056666702032089,0.22656667232513428,0.23025000095367432,1.863049030303955,-16.337432861328125,-16.113374710083008,-9.095186233520508,-8.648926734924316,194.04542541503906,1477.0,7.603638648986816,"{""type"":""Point"",""coordinates"":[30.4822155656035,-2.113837714859736]}"
1_1_1_1_2_9694,-0.06438612192869186,0.39150577783584595,0.11154471337795258,-0.11373474448919296,-0.22527945041656494,0.045049998909235,0.07124999910593033,0.031599998474121094,0.023724999278783798,1.1515710353851318,-29.811349868774414,-27.131750106811523,-23.90743064880371,-23.560638427734375,296.54571533203125,1326.0,2.0744259357452393,"{""type"":""Point"",""coordinates"":[30.295591086602695,-2.3528441805517186]}"
1_1_1_1_2_9698,0.3217448890209198,0.2948989272117615,0.07737145572900772,0.5951880216598511,0.5178165435791016,0.2502500116825104,0.0794999971985817,0.18985000252723694,0.20443333685398102,2.1785085201263428,-14.52564811706543,-14.425989151000977,-7.1806769371032715,-6.621956825256348,303.6702575683594,1549.0,3.3420562744140625,"{""type"":""Point"",""coordinates"":[30.577471661314053,-2.2178602599398465]}"
1_1_1_1_2_9706,0.4506792724132538,0.5409404039382935,0.010130836628377438,0.7495488524436951,0.7394179701805115,0.2630000114440918,0.039400000125169754,0.15710000693798065,0.1488499939441681,1.4082043170928955,-17.43875503540039,-16.945436477661133,-11.968245506286621,-12.033364295959473,-0.0,1323.0,0.9274099469184875,"{""type"":""Point"",""coordinates"":[30.315143475842344,-2.3068548542027902]}"
1_1_1_1_2_9725,0.47141799330711365,0.5600246787071228,0.025207389146089554,0.7716137766838074,0.7464063763618469,0.278219997882843,0.04039999842643738,0.15582500398159027,0.1567545384168625,1.4381557703018188,-17.203861236572266,-17.035585403442383,-11.922930717468262,-11.845438957214355,63.449188232421875,1292.0,2.0740578174591064,"{""type"":""Point"",""coordinates"":[30.81736511644567,-2.0197630792660037]}"
1_1_1_1_2_9735,0.3974316418170929,0.3180769681930542,0.07241755723953247,0.6471956372261047,0.5747780799865723,0.2971999943256378,0.08025000244379044,0.23899999260902405,0.25716665387153625,2.1232316493988037,-18.678380966186523,-12.589280128479004,-12.798212051391602,-5.929301738739014,266.90826416015625,1515.0,30.975130081176758,"{""type"":""Point"",""coordinates"":[30.541136395565648,-2.217395837680595]}"
1_1_1_1_2_9746,0.34744182229042053,0.291858434677124,0.009787172079086304,0.6093927025794983,0.5996055603027344,0.24330000579357147,0.0608999989926815,0.21926666796207428,0.220014289021492,1.7117472887039185,-16.142433166503906,-15.693010330200195,-9.772274017333984,-9.167831420898438,180.0,1528.0,1.8543341159820557,"{""type"":""Point"",""coordinates"":[30.496277359096243,-2.130198619820734]}"
1_1_1_1_2_9751,0.3557506501674652,0.40004244446754456,0.04015741124749184,0.6730713248252869,0.6329139471054077,0.23360000550746918,0.05251428484916687,0.18889999389648438,0.18261750042438507,1.4210721254348755,-16.56637954711914,-17.71864128112793,-11.318501472473145,-12.46850299835205,255.97023010253906,1289.0,3.820202589035034,"{""type"":""Point"",""coordinates"":[30.80384365986969,-1.7764444687377157]}"
1_1_1_1_2_9756,0.4237232208251953,0.4261879026889801,0.036399904638528824,0.7034123539924622,0.6670124530792236,0.26783332228660583,0.05350000038743019,0.18404999375343323,0.19357499480247498,1.5043689012527466,-15.518196105957031,-15.662748336791992,-10.030309677124023,-10.411507606506348,90.0,1432.0,2.7812864780426025,"{""type"":""Point"",""coordinates"":[30.46290696737532,-1.5359891760568323]}"
1_1_1_1_2_9759,0.3685986399650574,0.3226381242275238,-0.030263375490903854,0.4996335208415985,0.5298969149589539,0.3153499960899353,0.09690000116825104,0.2524000108242035,0.243599995970726,1.8570282459259033,-15.845961570739746,-16.29024887084961,-7.237481594085693,-8.77221393585205,18.440364837646484,1620.0,8.731013298034668,"{""type"":""Point"",""coordinates"":[30.114979200373224,-1.4382023734508302]}"
1_1_1_1_2_9765,0.4416857361793518,0.5161290764808655,0.023600449785590172,0.7417283058166504,0.7181278467178345,0.2632000148296356,0.04318000003695488,0.16249999403953552,0.1625833362340927,1.504516839981079,-14.277199745178223,-15.162510871887207,-9.243145942687988,-10.077993392944336,134.976806640625,1328.0,2.622570037841797,"{""type"":""Point"",""coordinates"":[30.307462454425128,-2.3055213462444613]}"
1_1_1_1_2_9766,0.2806077301502228,0.22933347523212433,0.1350204050540924,0.6052008271217346,0.4701804220676422,0.24918332695960999,0.08980000019073486,0.21754999458789825,0.23109999299049377,2.027543783187866,-16.57961654663086,-15.221317291259766,-8.967583656311035,-7.507268905639648,263.99481201171875,1386.0,17.195383071899414,"{""type"":""Point"",""coordinates"":[30.43704016275115,-2.053082434178899]}"
1_1_1_1_2_9780,0.26094868779182434,0.49678435921669006,-0.044343024492263794,0.54666668176651,0.5910096764564514,0.16175000369548798,0.04157999902963638,0.09696666896343231,0.10320000350475311,1.4907026290893555,-19.2486629486084,-18.476280212402344,-13.035116195678711,-12.394343376159668,37.88779830932617,1290.0,10.459117889404297,"{""type"":""Point"",""coordinates"":[30.790061631854023,-1.740554005868066]}"
1_1_1_1_2_9789,0.4148617386817932,0.3835490942001343,-0.029829204082489014,0.569979727268219,0.599808931350708,0.3014200031757355,0.07540000230073929,0.25064998865127563,0.2308499962091446,1.7873831987380981,-16.257535934448242,-13.468363761901855,-10.427657127380371,-7.535241603851318,225.0159149169922,1459.0,18.95707893371582,"{""type"":""Point"",""coordinates"":[30.476049056038924,-1.9097094629038542]}"
1_1_1_1_2_9793,0.2829776704311371,0.24780018627643585,0.01880120299756527,0.5317938327789307,0.5129926204681396,0.21979999542236328,0.07074999809265137,0.20364999771118164,0.20659999549388885,1.735548734664917,-15.410715103149414,-15.922402381896973,-9.036619186401367,-9.174276351928711,251.5778350830078,1350.0,2.9323856830596924,"{""type"":""Point"",""coordinates"":[30.451381611016593,-2.2099130856441063]}"
1_1_1_1_2_9818,0.3820383846759796,0.48914656043052673,0.05667826905846596,0.7476611137390137,0.6909828782081604,0.22581666707992554,0.04126666486263275,0.14925000071525574,0.14800000190734863,1.4924556016921997,-16.5777645111084,-16.846908569335938,-11.712939262390137,-11.288046836853027,270.0,1326.0,0.9281461834907532,"{""type"":""Point"",""coordinates"":[30.315906798572808,-2.2825459413514504]}"
1_1_1_1_2_9825,0.297784686088562,0.1590440422296524,0.15942910313606262,0.6654189825057983,0.5059899091720581,0.23884999752044678,0.0783500000834465,0.22419999539852142,0.2508000135421753,1.618546724319458,-14.761886596679688,-16.893983840942383,-8.73741340637207,-10.437748908996582,48.3896369934082,1334.0,11.035055160522461,"{""type"":""Point"",""coordinates"":[30.489332030754937,-2.3123617601433484]}"
1_1_1_1_2_9842,0.459555447101593,0.37667423486709595,-0.08169712871313095,0.5816503167152405,0.6633474826812744,0.296779990196228,0.06006666645407677,0.2605000138282776,0.22806666791439056,1.8828951120376587,-15.895731925964355,-13.718843460083008,-10.438596725463867,-7.286036968231201,255.9720916748047,1514.0,14.956255912780762,"{""type"":""Point"",""coordinates"":[30.580806625234757,-2.0151208848161093]}"
1_1_1_1_2_9847,0.3904341757297516,0.371425598859787,0.07286059111356735,0.7047385573387146,0.6318779587745667,0.2621000111103058,0.05912499874830246,0.19573333859443665,0.20786666870117188,1.7035199403762817,-15.831875801086426,-14.881158828735352,-9.266739845275879,-8.735535621643066,222.0067138671875,1388.0,12.2899169921875,"{""type"":""Point"",""coordinates"":[30.47370141101339,-2.1193221155070647]}"
1_1_1_1_2_9859,0.483306884765625,0.5585629343986511,0.0333709791302681,0.7760677337646484,0.7426967024803162,0.2902199923992157,0.04284999892115593,0.16553999483585358,0.16738000512123108,1.4291203022003174,-16.40052604675293,-17.30202865600586,-11.599260330200195,-12.106768608093262,-0.0,1289.0,2.7802884578704834,"{""type"":""Point"",""coordinates"":[30.803228277680834,-1.9900639945294918]}"
1_1_1_1_2_9866,0.4132779538631439,0.4984356760978699,0.01886994019150734,0.7098133563995361,0.6909434199333191,0.2574250102043152,0.04704999923706055,0.1729000061750412,0.16851428151130676,1.4262397289276123,-16.948745727539062,-17.97334861755371,-11.919513702392578,-12.601911544799805,206.57220458984375,1285.0,2.0731570720672607,"{""type"":""Point"",""coordinates"":[30.720243096110266,-1.4314143009233147]}"
1_1_1_1_2_9875,0.3140774071216583,0.2798292636871338,0.04697544872760773,0.47323617339134216,0.42626070976257324,0.29980000853538513,0.12060000002384186,0.23804999887943268,0.25905001163482666,1.685003399848938,-16.14863395690918,-17.094467163085938,-9.309890747070312,-10.145064353942871,26.571603775024414,1506.0,2.073146104812622,"{""type"":""Point"",""coordinates"":[30.15238700321675,-1.3700765861844584]}"
